transaction_date,account,total_buy,total_sell,total_deposits,total_withdrawals,count_contracts,count_deposits,count_withdrawals
2018-02-06,1007,0.2,0.1,,,1,0,0
2018-02-05,1007,,,,,0,0,0
2018-02-02,1007,0.2,,,,1,0,0
2018-02-01,1007,0.4,0.56,,,1,0,0
2018-01-31,1007,0.2,0.1,,,1,0,0
2018-01-30,1007,0.1,0.05,,,1,0,0
2018-01-29,1007,,,,,0,0,0
2018-01-26,1007,0.1,,,,1,0,0
2018-01-25,1007,0.1,0.14,,1376.6,1,0,1
2018-01-24,1007,1.0,0.5,,,1,0,0
2018-01-23,1007,0.4,0.2,,,1,0,0
2018-01-22,1007,,,,,0,0,0
2018-01-19,1007,0.2,,,,1,0,0
2018-01-18,1007,0.35,0.17,,,1,0,0
2018-01-17,1007,0.2,0.1,,,1,0,0
2018-01-16,1007,0.2,0.28,,,1,0,0
2018-01-15,1007,,,,,0,0,0
2018-01-12,1007,0.2,,,,2,0,0
2018-01-11,1007,0.59,0.29,,,1,0,0
2018-01-10,1007,0.2,0.1,,,1,0,0
2018-01-09,1007,0.1,0.05,,,1,0,0
2018-01-08,1007,0.1,0.14,,,1,0,0
2017-12-21,1007,0.19,0.1,,,1,0,0
2017-12-20,1007,1.61,2.3,,,1,0,0
2017-12-19,1007,0.87,0.43,,,1,0,0
2017-12-18,1007,,,,,0,0,0
2017-12-15,1007,1.0,,,,1,0,0
2017-12-14,1007,1.0,1.44,,,1,0,0
2017-12-13,1007,1.0,1.44,,,1,0,0
2017-12-12,1007,1.0,1.44,,,1,0,0
2017-12-11,1007,,,,,0,0,0
2017-12-08,1007,1.61,,,,1,0,0
2017-12-07,1007,0.48,0.24,,,1,0,0
2017-12-06,1007,1.0,1.44,,,1,0,0
2017-12-05,1007,2.01,2.88,,,1,0,0
2017-12-04,1007,,,,,0,0,0
2017-12-01,1007,1.0,,,,1,0,0
2017-11-30,1007,2.01,2.88,,,1,0,0
2017-11-29,1007,1.0,0.5,,,1,0,0
2017-11-28,1007,2.01,2.88,,,1,0,0
2017-11-27,1007,,,,,0,0,0
2017-11-24,1007,1.0,,,,1,0,0
2017-11-23,1007,0.47,0.23,,,1,0,0
2017-11-22,1007,1.0,1.44,,,1,0,0
2017-11-21,1007,0.52,0.26,,,1,0,0
2017-11-20,1007,,,,,0,0,0
2017-11-17,1007,0.49,,,,1,0,0
2017-11-16,1007,1.81,2.59,,,1,0,0
2017-11-15,1007,0.8,0.4,,,1,0,0
2017-11-14,1007,0.4,0.2,,,1,0,0
2017-11-13,1007,,,,,0,0,0
2017-11-09,1007,1.21,1.35,,,2,0,0
2017-11-08,1007,0.4,0.2,,,1,0,0
2017-11-07,1007,0.2,0.29,,,1,0,0
2017-11-06,1007,,,,,0,0,0
2017-11-03,1007,0.49,,,,1,0,0
2017-11-02,1007,0.2,0.1,,,1,0,0
2017-11-01,1007,0.2,0.29,,,1,0,0
2017-10-31,1007,1.0,1.44,,,1,0,0
2017-10-30,1007,,,,,0,0,0
2017-10-27,1007,0.5,,,,1,0,0
2017-10-26,1007,0.2,0.1,,,1,0,0
2017-10-25,1007,0.5,0.72,,,1,0,0
2017-10-24,1007,0.2,0.1,,,1,0,0
2017-10-23,1007,,,,,0,0,0
2017-10-20,1007,0.2,,,,1,0,0
2017-10-19,1007,,,,,0,0,0
2017-10-18,1007,1.41,0.7,,,2,0,0
2017-10-17,1007,0.2,0.1,,,1,0,0
2017-10-16,1007,0.2,0.29,,,1,0,0
2017-10-12,1007,0.4,0.58,,,1,0,0
2017-10-11,1007,0.2,0.1,,,1,0,0
2017-10-10,1007,0.2,0.29,,,1,0,0
2017-10-09,1007,0.2,0.29,,,1,0,0
2017-09-27,1007,0.34,0.17,,,1,0,0
2017-09-15,1007,,,,,0,0,0
2017-09-14,1007,,,,,0,0,0
2017-09-13,1007,6.03,6.76,,,3,0,0
2017-09-12,1007,,,,,0,0,0
2017-09-11,1007,1.88,0.94,,,2,0,0
2017-09-07,1007,1.0,1.44,,,1,0,0
2017-09-06,1007,,,,,0,0,0
2017-09-05,1007,0.91,1.39,,,1,0,0
2017-09-04,1007,1.0,1.44,,,1,0,0
2017-08-31,1007,1.0,1.44,,,1,0,0
2017-08-30,1007,2.01,1.0,,,2,0,0
2017-08-29,1007,2.01,1.94,,,2,0,0
2017-08-28,1007,4.02,3.88,,,4,0,0
2017-08-24,1007,3.12,2.68,,,13,0,0
2017-08-23,1007,,,,,0,0,0
2017-08-22,1007,4.22,3.88,,,24,0,0
2017-08-21,1007,4.02,3.68,,,6,0,0
2017-08-17,1007,7.38,6.3,,,32,0,0
2017-08-16,1007,,,,,0,0,0
2017-08-15,1007,3.62,2.74,,,6,0,0
2017-08-14,1007,4.82,3.15,,,21,0,0
2017-08-10,1007,,,,,0,0,0
2017-08-09,1007,4.42,,300.0,,18,1,0
2017-03-30,1007,1.11,0.87,,,3,0,0
2017-03-29,1007,0.52,0.67,,,2,0,0
2017-03-27,1007,0.14,0.2,,,2,0,0
2017-03-14,1007,0.1,0.05,,,1,0,0
2017-03-13,1007,3.01,1.5,,,2,0,0
2017-03-09,1007,2.01,2.58,100.0,,1,1,0
2017-02-04,1007,1.32,1.23,,,15,0,0
2017-02-03,1007,18.77,17.98,,,123,0,0
2017-02-02,1007,12.49,11.35,,,106,0,0
2017-02-01,1007,2.01,2.86,,,1,0,0
2017-01-31,1007,0.07,0.09,110.0,,1,1,0
2017-01-19,1007,13.07,10.04,,,37,0,0
2017-01-18,1007,53.86,53.34,,,126,0,0
2017-01-17,1007,25.96,27.18,,,62,0,0
2017-01-16,1007,12.46,13.22,,,47,0,0
2017-01-14,1007,2.01,2.17,,,10,0,0
2017-01-13,1007,3.42,3.85,,,17,0,0
2017-01-11,1007,6.84,5.01,,,12,0,0
2017-01-10,1007,17.6,16.35,,,17,0,0
2017-01-09,1007,13.46,14.22,,,13,0,0
2017-01-06,1007,,,300.0,,0,1,0
2017-11-23,1053,0.11,0.16,,,1,0,0
2017-11-22,1053,2.69,3.38,,,3,0,0
2017-11-21,1053,0.71,0.64,,,4,0,0
2017-09-12,1053,0.1,0.05,,,1,0,0
2017-09-11,1053,,,200.0,,0,1,0
2017-08-01,1053,0.17,0.08,,,1,0,0
2017-07-31,1053,0.3,0.24,,,2,0,0
2017-07-28,1053,1.67,0.99,,,7,0,0
2017-07-24,1053,0.41,0.49,,,3,0,0
2017-07-18,1053,0.1,0.05,,,1,0,0
2017-07-17,1053,0.3,0.41,,,2,0,0
2017-07-14,1053,0.2,0.1,,,2,0,0
2017-07-12,1053,2.33,2.49,,,16,0,0
2017-07-11,1053,1.71,1.63,,,10,0,0
2017-07-10,1053,1.89,2.0,,,8,0,0
2017-07-07,1053,3.09,2.12,,,5,0,0
2017-07-06,1053,0.4,0.58,,,1,0,0
2017-07-05,1053,0.9,0.81,,,3,0,0
2017-07-04,1053,13.87,10.94,,,16,0,0
2017-06-30,1053,9.85,6.23,,,9,0,0
2017-06-29,1053,28.34,21.65,,,12,0,0
2017-06-28,1053,8.04,9.33,,,19,0,0
2017-06-27,1053,5.55,7.65,,,15,0,0
2017-06-23,1053,6.33,8.03,,,10,0,0
2017-06-22,1053,6.03,6.52,,,10,0,0
2017-06-21,1053,3.62,4.59,,,5,0,0
2017-06-20,1053,1.12,1.52,,,2,0,0
2017-06-19,1053,9.04,8.41,,,10,0,0
2017-06-16,1053,0.6,0.64,,,2,0,0
2017-06-15,1053,1.19,1.5,,,5,0,0
2017-06-14,1053,,,,,0,0,0
2017-06-13,1053,21.68,18.95,800.0,,22,1,0
2017-06-12,1053,25.98,20.03,,,16,0,0
2017-06-09,1053,19.27,20.28,,,34,0,0
2017-06-08,1053,12.16,13.08,,,20,0,0
2017-06-07,1053,1.11,2.3,,,2,0,0
2017-06-06,1053,5.6,4.15,,,11,0,0
2017-05-26,1053,4.02,3.83,,,8,0,0
2017-05-25,1053,0.1,0.14,,,1,0,0
2017-05-24,1053,1.91,2.04,,,10,0,0
2017-05-23,1053,0.3,1.24,,,2,0,0
2017-05-22,1053,1.41,0.87,,,7,0,0
2017-05-19,1053,1.91,2.08,,,7,0,0
2017-05-12,1053,3.06,3.37,,,10,0,0
2017-05-11,1053,12.98,10.99,,,22,0,0
2017-05-10,1053,21.1,23.31,,,24,0,0
2017-05-09,1053,32.06,26.95,500.0,,45,1,0
2017-05-05,1053,8.54,10.59,,,32,0,0
2017-05-04,1053,9.91,7.95,,,32,0,0
2017-05-03,1053,7.36,6.91,,,47,0,0
2017-05-02,1053,9.61,9.93,,,35,0,0
2017-04-28,1053,11.09,12.83,,,36,0,0
2017-04-27,1053,4.52,5.16,,,23,0,0
2017-04-26,1053,6.99,4.47,,,17,0,0
2017-04-25,1053,1.41,1.63,500.0,,7,1,0
2017-04-20,1053,0.4,0.2,,,2,0,0
2017-04-19,1053,1.21,0.79,,,2,0,0
2017-04-05,1053,0.9,0.91,,,8,0,0
2017-04-04,1053,6.93,6.32,,,17,0,0
2017-04-03,1053,6.73,5.76,,,30,0,0
2017-03-31,1053,16.08,12.86,,,31,0,0
2017-03-30,1053,2.61,3.58,,,5,0,0
2017-03-29,1053,14.97,11.63,,,32,0,0
2017-03-28,1053,3.92,3.95,,,28,0,0
2017-03-24,1053,1.71,1.94,,,13,0,0
2017-03-22,1053,1.21,1.33,,,12,0,0
2017-03-17,1053,5.81,6.32,,,43,0,0
2017-03-16,1053,15.07,10.73,,,27,0,0
2017-03-15,1053,5.33,3.85,,,24,0,0
2017-03-14,1053,10.05,15.07,,,1,0,0
2017-03-13,1053,14.65,13.04,,,55,0,0
2017-03-09,1053,7.14,7.09,,,35,0,0
2017-03-08,1053,2.21,1.65,,,13,0,0
2017-03-07,1053,2.71,2.42,1000.0,,15,1,0
2017-12-25,1020,0.4,0.2,,,1,0,0
2017-12-08,1020,0.2,0.1,,,1,0,0
2017-11-23,1020,1.21,1.66,,,1,0,0
2017-11-22,1020,1.21,0.6,,,1,0,0
2017-11-21,1020,2.01,1.91,,,2,0,0
2017-11-17,1020,0.2,0.19,,,2,0,0
2017-11-01,1020,0.6,0.3,,,1,0,0
2017-10-30,1020,0.6,0.3,,,1,0,0
2017-10-25,1020,0.6,0.85,,,1,0,0
2017-10-24,1020,0.3,0.31,,,2,0,0
2017-10-19,1020,3.22,2.32,,,4,0,0
2017-10-18,1020,1.41,1.44,,,2,0,0
2017-10-17,1020,1.0,1.24,,,3,0,0
2017-10-16,1020,4.32,4.85,,,8,0,0
2017-10-11,1020,5.43,5.65,,,6,0,0
2017-10-10,1020,2.51,2.23,,,6,0,0
2017-10-09,1020,3.1,3.65,,,5,0,0
2017-10-05,1020,0.4,0.54,,,1,0,0
2017-10-02,1020,0.4,0.2,,,1,0,0
2017-09-28,1020,1.21,0.97,,,3,0,0
2017-09-27,1020,1.16,0.58,,,1,0,0
2017-09-26,1020,2.01,2.13,,,7,0,0
2017-09-25,1020,2.41,1.9,,,3,0,0
2017-09-24,1020,0.4,0.4,,,2,0,0
2017-09-22,1020,1.21,1.25,,,5,0,0
2017-09-21,1020,7.34,6.77,,,12,0,0
2017-09-19,1020,6.63,7.79,,,6,0,0
2017-09-18,1020,3.42,2.97,,,12,0,0
2017-09-17,1020,0.4,0.4,,,2,0,0
2017-09-14,1020,2.21,2.23,,,12,0,0
2017-09-13,1020,0.12,0.16,,,1,0,0
2017-09-12,1020,3.32,1.74,,,7,0,0
2017-09-11,1020,1.43,1.91,,,7,0,0
2017-09-06,1020,1.71,1.69,,,9,0,0
2017-09-05,1020,1.71,1.74,,,7,0,0
2017-09-01,1020,1.61,1.01,,,4,0,0
2017-08-31,1020,1.41,1.38,,,10,0,0
2017-08-30,1020,2.81,2.78,,,15,0,0
2017-08-29,1020,2.11,2.35,,,17,0,0
2017-08-28,1020,0.4,0.3,,,3,0,0
2017-08-27,1020,0.1,0.05,,,1,0,0
2017-08-25,1020,1.21,1.51,,,7,0,0
2017-08-24,1020,2.71,2.23,,,14,0,0
2017-08-23,1020,5.63,5.9,,,41,0,0
2017-08-22,1020,2.31,2.63,,,16,0,0
2017-08-21,1020,2.12,1.9,,,6,0,0
2017-08-18,1020,1.06,1.27,,,4,0,0
2017-08-17,1020,0.9,0.61,,,4,0,0
2017-08-16,1020,4.72,3.58,,,6,0,0
2017-08-15,1020,4.82,5.01,,,8,0,0
2017-08-11,1020,0.3,0.15,,,1,0,0
2017-08-09,1020,2.01,1.0,,,2,0,0
2017-08-08,1020,1.11,1.42,,,2,0,0
2017-08-07,1020,0.5,0.71,,,3,0,0
2017-08-02,1020,4.02,2.01,,,4,0,0
2017-08-01,1020,5.02,5.14,,,5,0,0
2017-07-31,1020,1.0,0.5,,,1,0,0
2017-07-28,1020,0.4,0.55,,,2,0,0
2017-07-27,1020,0.6,0.3,,,1,0,0
2017-07-26,1020,0.8,0.93,,,4,0,0
2017-07-25,1020,0.6,0.64,,,3,0,0
2017-07-24,1020,0.6,0.3,,,3,0,0
2017-07-21,1020,0.6,0.64,,,3,0,0
2017-07-20,1020,0.4,0.2,,,2,0,0
2017-07-12,1020,0.1,0.05,,,1,0,0
2017-07-09,1020,1.0,1.47,,,1,0,0
2017-06-22,1020,2.01,2.79,,,2,0,0
2017-06-21,1020,1.81,2.47,,,3,0,0
2017-06-20,1020,0.94,0.47,,983.28,2,0,1
2017-06-16,1020,2.01,1.0,,,2,0,0
2017-06-12,1020,2.41,1.2,,,2,0,0
2017-06-09,1020,1.21,0.6,,,1,0,0
2017-06-08,1020,8.44,6.35,,,8,0,0
2017-06-07,1020,3.22,2.52,,,3,0,0
2017-06-06,1020,13.26,14.34,,,11,0,0
2017-06-05,1020,13.77,13.39,,,12,0,0
2017-06-04,1020,4.02,2.56,,,5,0,0
2017-06-03,1020,8.83,9.65,,,10,0,0
2017-06-01,1020,2.01,2.19,,,1,0,0
2017-05-31,1020,2.41,1.2,,,2,0,0
2017-05-30,1020,16.48,15.96,,,17,0,0
2017-05-29,1020,4.82,4.53,,,6,0,0
2017-05-28,1020,2.21,2.9,,,5,0,0
2017-05-27,1020,4.12,3.99,,,15,0,0
2017-05-26,1020,5.23,5.27,,,5,0,0
2017-05-25,1020,8.04,10.34,,,7,0,0
2017-05-24,1020,1.0,0.5,,,1,0,0
2017-05-23,1020,6.03,5.54,,,6,0,0
2017-05-22,1020,8.04,8.34,,,8,0,0
2017-05-16,1020,16.08,16.05,,,18,0,0
2017-05-15,1020,11.05,9.06,,,11,0,0
2017-05-14,1020,3.01,2.31,,,3,0,0
2017-05-13,1020,5.02,5.06,,,5,0,0
2017-05-12,1020,3.01,4.21,,,3,0,0
2017-05-11,1020,3.01,2.4,,,3,0,0
2017-05-10,1020,7.54,5.56,,,12,0,0
2017-05-09,1020,7.03,6.22,,,7,0,0
2017-05-08,1020,7.94,7.43,,,23,0,0
2017-05-07,1020,0.6,0.3,,,1,0,0
2017-05-06,1020,5.63,5.48,,,12,0,0
2017-05-05,1020,15.27,9.44,,,11,0,0
2017-05-04,1020,1.21,0.6,,,2,0,0
2017-05-02,1020,10.81,9.11,,,12,0,0
2017-05-01,1020,6.23,4.0,,,6,0,0
2017-04-30,1020,13.06,12.27,,,10,0,0
2017-04-29,1020,,,,,0,0,0
2017-04-28,1020,14.07,12.27,,,7,0,0
2017-04-26,1020,21.5,24.96,,,12,0,0
2017-04-24,1020,17.28,19.69,,,16,0,0
2017-04-23,1020,2.01,1.98,,,2,0,0
2017-04-21,1020,3.64,4.17,,,5,0,0
2017-04-20,1020,0.1,0.15,,,1,0,0
2017-04-19,1020,21.95,21.57,,,14,0,0
2017-04-18,1020,7.95,7.91,,,7,0,0
2017-04-17,1020,13.26,11.25,,,12,0,0
2017-04-16,1020,0.9,0.84,,,3,0,0
2017-04-15,1020,0.8,0.98,,,4,0,0
2017-04-14,1020,21.5,21.05,,,16,0,0
2017-04-13,1020,8.62,7.59,,,6,0,0
2017-04-12,1020,32.79,29.12,,,17,0,0
2017-04-11,1020,15.68,11.62,,,7,0,0
2017-04-10,1020,62.54,63.51,,,30,0,0
2017-04-09,1020,16.98,20.06,,,33,0,0
2017-04-07,1020,16.08,18.46,,,9,0,0
2017-04-06,1020,15.88,16.78,,,12,0,0
2017-04-04,1020,2.11,1.05,,,2,0,0
2017-04-03,1020,19.55,18.77,,,12,0,0
2017-03-31,1020,4.68,2.95,,,13,0,0
2017-03-30,1020,17.62,18.22,,,11,0,0
2017-03-29,1020,12.06,15.45,3010.0,,6,1,0
2017-03-28,1020,3.82,4.15,,,5,0,0
2017-03-27,1020,0.6,0.8,,,1,0,0
2017-03-22,1020,2.81,2.7,,,4,0,0
2017-03-20,1020,4.25,3.61,,,10,0,0
2017-03-17,1020,4.22,3.33,,,7,0,0
2017-03-16,1020,0.4,0.2,,,1,0,0
2017-03-15,1020,10.07,9.85,,,12,0,0
2017-03-14,1020,4.22,3.81,,,5,0,0
2017-03-13,1020,8.04,8.88,,,8,0,0
2017-03-09,1020,6.03,4.6,,,6,0,0
2017-03-08,1020,2.01,2.61,,,2,0,0
2017-03-07,1020,0.8,0.75,,,2,0,0
2017-03-06,1020,2.21,2.08,,,4,0,0
2017-03-04,1020,0.1,0.67,,,1,0,0
2017-03-03,1020,0.6,,,,1,0,0
2017-03-02,1020,5.23,6.51,,,8,0,0
2017-03-01,1020,3.82,3.24,,,9,0,0
2017-02-28,1020,2.31,2.81,500.0,,9,1,0
2018-09-30,1177,2.81,2.43,,,14,0,0
2018-09-29,1177,3.22,3.28,,,16,0,0
2018-02-15,1177,0.2,0.1,,,1,0,0
2017-11-26,1177,0.14,0.07,,,2,0,0
2017-10-14,1177,0.2,0.1,,,1,0,0
2017-09-18,1177,0.2,0.24,,,1,0,0
2017-09-13,1177,1.61,1.66,,,8,0,0
2017-08-13,1177,0.6,0.45,,,3,0,0
2017-08-12,1177,0.4,0.2,,,2,0,0
2017-08-11,1177,0.2,0.37,,,1,0,0
2017-08-08,1177,1.21,1.39,,,6,0,0
2017-08-02,1177,7.84,6.24,,,16,0,0
2017-07-31,1177,0.2,0.3,,,1,0,0
2017-07-28,1177,3.22,3.76,,,3,0,0
2017-07-25,1177,5.39,3.99,,,16,0,0
2017-07-24,1177,0.7,0.64,,,5,0,0
2017-07-23,1177,3.72,4.16,,,8,0,0
2017-07-22,1177,0.42,0.51,,,3,0,0
2017-07-21,1177,3.36,3.79,,,10,0,0
2017-07-20,1177,0.28,0.35,,,2,0,0
2017-07-18,1177,0.07,0.08,,,1,0,0
2017-07-15,1177,0.4,0.57,,,1,0,0
2017-07-11,1177,2.07,2.45,,,8,0,0
2017-07-09,1177,0.36,0.37,,,5,0,0
2017-07-07,1177,0.29,0.29,,,4,0,0
2017-07-04,1177,0.14,0.07,,,1,0,0
2017-07-02,1177,0.76,0.95,,,6,0,0
2017-07-01,1177,0.64,0.46,,,6,0,0
2017-06-30,1177,3.53,3.96,,,26,0,0
2017-06-29,1177,0.14,0.07,,,2,0,0
2017-06-28,1177,0.14,0.07,,,2,0,0
2017-06-26,1177,0.76,0.94,,,7,0,0
2017-06-25,1177,0.22,0.26,,,3,0,0
2017-06-24,1177,0.29,0.25,,,4,0,0
2017-06-23,1177,0.14,0.18,,,2,0,0
2017-06-20,1177,0.14,0.11,,,2,0,0
2017-06-18,1177,0.22,0.16,,,3,0,0
2017-06-17,1177,0.22,0.26,,,3,0,0
2017-06-16,1177,0.07,0.04,,,1,0,0
2017-06-13,1177,0.22,0.16,,,3,0,0
2017-06-12,1177,5.6,5.11,160.8,,65,1,0
2018-03-08,1034,491.57,434.18,,,182,0,0
2018-03-07,1034,609.2,610.28,,,228,0,0
2018-03-06,1034,41.4,43.33,,,47,0,0
2018-03-05,1034,32.52,34.51,4882.0,,140,3,0
2018-02-14,1034,,,100.0,,0,1,0
2018-01-31,1034,739.89,629.16,,,1578,0,0
2018-01-30,1034,185.05,193.75,,,653,0,0
2018-01-29,1034,305.39,315.09,,,951,0,0
2018-01-28,1034,259.23,273.77,,,619,0,0
2018-01-27,1034,112.08,116.62,,,356,0,0
2018-01-26,1034,469.91,469.33,,,1662,0,0
2018-01-25,1034,163.47,170.89,,,608,0,0
2018-01-24,1034,106.85,111.54,,,399,0,0
2018-01-23,1034,146.24,150.34,,,426,0,0
2018-01-22,1034,138.92,143.31,,,422,0,0
2018-01-21,1034,495.09,502.47,,,1577,0,0
2018-01-20,1034,234.09,245.47,,,819,0,0
2018-01-19,1034,288.5,298.92,1720.0,3382.5,942,1,1
2018-01-18,1034,118.48,106.32,,,335,0,0
2018-01-17,1034,76.77,82.38,,,178,0,0
2018-01-16,1034,389.64,370.08,,,739,0,0
2018-01-15,1034,153.83,162.89,,,316,0,0
2018-01-14,1034,39.64,41.85,,,63,0,0
2018-01-13,1034,64.01,70.5,,,294,0,0
2018-01-12,1034,4.74,5.18,2350.0,,18,1,0
2018-01-10,1034,0.07,0.04,,,1,0,0
2018-01-09,1034,,,,117.99,0,0,1
2018-01-08,1034,,,70.0,,0,1,0
2017-02-04,1034,10.25,10.55,,209.24,11,0,1
2017-02-03,1034,192.93,188.4,490.0,,82,1,0
2018-03-27,1001,,,,4.72,0,0,1
2017-01-06,1001,0.11,0.05,,,1,0,0
2017-01-04,1001,7.64,6.6,110.0,,40,1,0
2018-11-15,1002,,,130.0,255.65,0,1,1
2018-10-02,1002,,,253.4,498.33,0,1,1
2018-09-26,1002,,,113.9,223.99,0,1,1
2018-09-03,1002,,,,373.65,0,0,1
2018-09-02,1002,,,190.0,,0,1,0
2018-08-24,1002,,,250.0,491.64,0,1,1
2018-07-29,1002,,,168.8,331.96,0,1,1
2018-07-20,1002,,,500.0,983.28,0,1,1
2018-07-15,1002,,,101.3,199.21,0,1,1
2018-07-14,1002,,,100.0,196.66,0,1,1
2018-07-13,1002,,,844.2,1660.18,0,2,2
2018-07-12,1002,,,118.3,232.65,0,1,1
2018-06-18,1002,,,230.0,452.31,0,1,1
2018-06-11,1002,,,223.0,438.54,0,1,1
2018-06-04,1002,,,800.0,1573.25,0,1,1
2018-06-02,1002,,,139.0,273.35,0,1,1
2018-05-31,1002,,,278.7,548.08,0,2,2
2018-05-30,1002,,,430.0,845.62,0,1,1
2018-05-23,1002,,,160.0,314.65,0,1,1
2018-05-14,1002,,,139.0,273.35,0,1,1
2018-05-07,1002,,,353.5,695.18,0,3,3
2018-04-30,1002,,,200.0,393.31,0,1,1
2018-04-28,1002,,,139.0,273.35,0,1,1
2018-04-26,1002,,,30.6,60.18,0,1,1
2018-04-24,1002,,,100.0,196.66,0,1,1
2018-04-22,1002,,,109.2,214.75,0,1,1
2018-04-19,1002,,,175.1,363.42,0,3,3
2018-04-18,1002,,,409.7,786.63,0,1,2
2018-04-16,1002,,,347.5,683.38,0,1,1
2018-04-11,1002,,,139.0,273.35,0,1,1
2018-03-30,1002,,,,52.31,0,0,1
2018-03-29,1002,38.38,35.78,547.4,529.6,160,5,3
2018-03-28,1002,0.27,0.23,,,3,0,0
2018-03-25,1002,6.64,6.42,25.6,,30,1,0
2018-03-24,1002,,,119.1,234.22,0,1,1
2018-03-23,1002,2.7,3.05,281.3,623.6,12,2,2
2018-03-22,1002,,,284.5,564.8,0,2,2
2018-03-21,1002,0.1,0.05,,,1,0,0
2018-03-20,1002,,,407.9,786.63,0,1,1
2018-03-16,1002,,,278.0,546.71,0,1,1
2018-03-07,1002,,,140.0,275.32,0,1,1
2018-03-05,1002,,,250.0,491.64,0,1,1
2018-03-02,1002,,,1220.0,2399.21,0,2,2
2018-03-01,1002,,,860.0,1691.25,0,3,4
2018-02-25,1002,,,382.6,760.47,0,1,1
2018-02-24,1002,1.69,1.16,57.1,,9,1,0
2018-02-22,1002,,,400.0,786.63,0,1,1
2018-02-19,1002,,,231.6,455.46,0,1,1
2018-02-13,1002,5.91,4.84,202.0,188.79,26,2,2
2018-02-12,1002,7.71,8.53,46.9,255.65,52,1,1
2018-02-11,1002,,,251.7,494.99,0,1,1
2018-02-07,1002,8.29,7.02,334.1,420.06,32,3,1
2018-02-06,1002,,,282.0,550.64,0,1,1
2018-02-05,1002,0.59,0.36,25.4,,6,1,0
2018-02-04,1002,8.28,6.85,408.1,532.15,28,4,2
2018-02-02,1002,,,281.9,550.64,0,1,1
2018-01-31,1002,15.81,15.17,62.5,,105,1,0
2018-01-30,1002,43.1,43.19,396.8,818.09,197,2,2
2018-01-29,1002,10.47,9.84,58.4,,33,1,0
2018-01-26,1002,10.35,15.2,790.0,2497.54,1,1,1
2018-01-25,1002,,,1450.1,2851.72,0,2,2
2018-01-24,1002,,,330.0,648.97,0,1,1
2018-01-19,1002,,,400.0,786.63,0,1,1
2018-01-16,1002,,,370.0,727.63,0,2,2
2018-01-15,1002,,,1290.0,2536.87,0,2,2
2018-01-12,1002,,,1020.0,2019.08,0,2,2
2018-01-07,1002,19.61,18.35,129.0,,107,1,0
2018-01-05,1002,,,500.0,983.28,0,1,1
2018-01-03,1002,14.31,15.4,417.7,1039.13,45,2,1
2017-12-30,1002,,,392.3,771.48,0,1,1
2017-12-24,1002,,,210.0,412.98,0,1,1
2017-12-17,1002,,,100.0,206.29,0,1,1
2017-12-16,1002,3.52,2.56,100.0,,4,1,0
2017-12-14,1002,,,350.0,697.74,0,2,2
2017-12-07,1002,1.87,0.93,247.6,297.74,5,2,1
2017-12-06,1002,12.03,11.32,210.0,275.32,46,2,1
2017-12-05,1002,22.2,23.71,140.0,589.97,83,1,1
2017-12-04,1002,12.96,12.38,465.7,799.21,39,3,2
2017-11-28,1002,,,120.0,235.99,0,1,1
2017-11-26,1002,,,180.0,353.98,0,1,1
2017-11-21,1002,,,140.0,285.74,0,1,1
2017-11-20,1002,3.73,2.97,75.9,,10,2,0
2017-11-19,1002,0.55,0.48,130.0,235.99,3,1,1
2017-11-18,1002,0.72,0.62,12.2,,3,1,0
2017-11-17,1002,1.7,1.84,278.8,582.5,7,2,2
2017-11-16,1002,36.75,34.65,957.0,1481.42,44,4,2
2017-11-12,1002,19.14,18.53,329.6,530.97,58,2,1
2017-11-10,1002,,,951.0,1871.98,0,2,2
2017-11-07,1002,0.1,0.05,,,1,0,0
2017-11-06,1002,3.34,2.67,707.7,1259.59,13,3,2
2017-11-05,1002,3.62,2.8,85.2,,12,1,0
2017-11-04,1002,141.64,135.95,420.0,294.99,100,3,1
2017-11-03,1002,46.08,48.44,527.7,983.28,68,1,1
2017-11-02,1002,,,810.8,1594.49,0,2,2
2017-10-30,1002,,,198.5,393.31,0,1,1
2017-10-29,1002,2.38,1.19,120.0,,4,1,0
2017-10-28,1002,,,150.0,294.99,0,1,1
2017-10-27,1002,,,500.0,983.28,0,1,1
2017-10-24,1002,,,600.0,1179.94,0,3,3
2017-10-20,1002,,,750.0,1474.93,0,3,3
2017-10-12,1002,,,150.0,294.99,0,1,1
2017-10-07,1002,,,100.0,196.66,0,1,1
2017-09-25,1002,,,300.0,589.97,0,1,1
2017-09-04,1002,,,320.0,629.3,0,1,1
2017-08-26,1002,,,251.7,494.99,0,1,1
2017-08-22,1002,,,400.0,786.63,0,1,1
2017-08-05,1002,,,250.0,491.64,0,1,1
2017-07-06,1002,,,200.0,393.31,0,1,1
2017-06-16,1002,,,250.0,491.64,0,1,1
2017-06-12,1002,,,180.0,353.98,0,1,1
2017-06-11,1002,,,100.0,196.66,0,1,1
2017-06-10,1002,,,100.0,196.66,0,1,1
2017-05-08,1002,4.38,4.89,54.5,209.44,10,1,1
2017-05-07,1002,,,100.0,204.72,0,1,1
2017-04-13,1002,19.03,16.5,250.0,,72,2,0
2017-04-11,1002,41.25,39.14,200.0,,181,2,0
2017-04-10,1002,25.72,27.84,150.0,707.96,113,1,1
2017-03-07,1002,,,100.0,196.66,0,1,1
2017-02-22,1002,,,200.0,393.31,0,1,1
